,head id,head name,tail id,tail name,pathway,link type,relation name,relation value,entry1,entry2,Unnamed: 0
28737,hsa:6502,SKP2,hsa:1027,CDKN1B,hsa05169,PPrel,ubiquitination,+u,212.0,32.0,
28738,hsa:4734,NEDD4,hsa:4067,LYN,hsa05169,PPrel,inhibition,--|,104.0,90.0,
28739,hsa:4734,NEDD4,hsa:4067,LYN,hsa05169,PPrel,ubiquitination,+u,104.0,90.0,
28740,hsa:4734,NEDD4,hsa:6850,SYK,hsa05169,PPrel,inhibition,--|,104.0,91.0,
28741,hsa:4734,NEDD4,hsa:6850,SYK,hsa05169,PPrel,ubiquitination,+u,104.0,91.0,
28742,hsa:6502,SKP2,hsa:5925,RB1,hsa05169,PPrel,activation,-->,33.0,34.0,
28743,hsa:6502,SKP2,hsa:5925,RB1,hsa05169,PPrel,ubiquitination,+u,33.0,34.0,
28766,hsa:7187,TRAF3,hsa:5290,PIK3CA,hsa05169,PPrel,activation,-->,45.0,83.0,
28767,hsa:7187,TRAF3,hsa:5290,PIK3CA,hsa05169,PPrel,indirect effect,..>,45.0,83.0,
28768,hsa:7187,TRAF3,hsa:9020,MAP3K14,hsa05169,PPrel,activation,-->,45.0,47.0,
28769,hsa:7187,TRAF3,hsa:9020,MAP3K14,hsa05169,PPrel,indirect effect,..>,45.0,47.0,
28770,hsa:8717,TRADD,hsa:9020,MAP3K14,hsa05169,PPrel,activation,-->,43.0,47.0,
28771,hsa:8717,TRADD,hsa:9020,MAP3K14,hsa05169,PPrel,indirect effect,..>,43.0,47.0,
28772,hsa:4067,LYN,hsa:4067,LYN,hsa05169,PPrel,activation,-->,231.0,90.0,
28773,hsa:4067,LYN,hsa:4067,LYN,hsa05169,PPrel,indirect effect,..>,231.0,90.0,
28774,hsa:6850,SYK,hsa:6850,SYK,hsa05169,PPrel,activation,-->,232.0,91.0,
28775,hsa:6850,SYK,hsa:6850,SYK,hsa05169,PPrel,indirect effect,..>,232.0,91.0,
28779,hsa:5747,PTK2,hsa:2185,PTK2B,hsa05170,PPrel,activation,-->,84.0,88.0,
28784,hsa:7852,CXCR4,hsa:2767,GNA11,hsa05170,PPrel,activation,-->,83.0,72.0,
28785,hsa:2767,GNA11,hsa:5335,PLCG1,hsa05170,PPrel,activation,-->,72.0,241.0,
28792,hsa:10681,GNB5,hsa:5879,RAC1,hsa05170,PPrel,activation,-->,59.0,247.0,
28795,hsa:3984,LIMK1,hsa:1072,CFL1,hsa05170,PPrel,activation,-->,245.0,244.0,
28797,hsa:1234,CCR5,hsa:2767,GNA11,hsa05170,PPrel,activation,-->,145.0,72.0,
28798,hsa:1234,CCR5,hsa:10681,GNB5,hsa05170,PPrel,activation,-->,145.0,59.0,
28824,hsa:3661,IRF3,hsa:100913187,APOBEC3A_B,hsa05170,GErel,expression,-->,122.0,259.0,
28825,hsa:3661,IRF3,hsa:25939,SAMHD1,hsa05170,GErel,expression,-->,122.0,260.0,
28826,hsa:3661,IRF3,hsa:85363,TRIM5,hsa05170,GErel,expression,-->,122.0,261.0,
28827,hsa:3661,IRF3,hsa:684,BST2,hsa05170,GErel,expression,-->,122.0,262.0,
28836,hsa:3105,HLA-A,hsa:10053,AP1M2,hsa05170,PPrel,binding/association,---,325.0,327.0,
28840,hsa:23291,FBXW11,hsa:920,CD4,hsa05170,PPrel,inhibition,--|,351.0,348.0,
28841,hsa:23291,FBXW11,hsa:920,CD4,hsa05170,PPrel,ubiquitination,+u,351.0,348.0,
28850,hsa:4790,NFKB1,hsa:2353,FOS,hsa05170,PPrel,activation,-->,15.0,239.0,
28851,hsa:4790,NFKB1,hsa:2353,FOS,hsa05170,PPrel,indirect effect,..>,15.0,239.0,
28858,hsa:7133,TNFRSF1B,hsa:598,BCL2L1,hsa05170,PPrel,inhibition,--|,341.0,346.0,
28859,hsa:7133,TNFRSF1B,hsa:598,BCL2L1,hsa05170,PPrel,indirect effect,..>,341.0,346.0,
28866,hsa:1111,CHEK1,hsa:494551,WEE2,hsa05170,PPrel,activation,-->,224.0,304.0,
28867,hsa:1111,CHEK1,hsa:494551,WEE2,hsa05170,PPrel,phosphorylation,+p,224.0,304.0,
28868,hsa:1111,CHEK1,hsa:995,CDC25C,hsa05170,PPrel,inhibition,--|,224.0,225.0,
28869,hsa:1111,CHEK1,hsa:995,CDC25C,hsa05170,PPrel,phosphorylation,+p,224.0,225.0,
28874,hsa:915,CD3D,hsa:356,FASLG,hsa05170,PPrel,inhibition,--|,288.0,219.0,
28875,hsa:915,CD3D,hsa:356,FASLG,hsa05170,PPrel,indirect effect,..>,288.0,219.0,
28876,hsa:7852,CXCR4,hsa:7124,TNF,hsa05170,PPrel,activation,-->,83.0,342.0,
28877,hsa:7852,CXCR4,hsa:7124,TNF,hsa05170,PPrel,indirect effect,..>,83.0,342.0,
28878,hsa:1234,CCR5,hsa:7124,TNF,hsa05170,PPrel,activation,-->,145.0,342.0,
28879,hsa:1234,CCR5,hsa:7124,TNF,hsa05170,PPrel,indirect effect,..>,145.0,342.0,
28881,cpd:C00165,C00165,hsa:5578,PRKCA,hsa05170,PCrel,indirect effect,..>,91.0,87.0,
28882,cpd:C00873,C00873,cpd:C02135,C02135,hsa05171,PCrel,activation,-->,118.0,11.0,
28886,hsa:6868,ADAM17,hsa:7124,TNF,hsa05171,PPrel,activation,-->,201.0,202.0,
28888,hsa:6868,ADAM17,hsa:3570,IL6R,hsa05171,PPrel,activation,-->,201.0,203.0,
28892,hsa:3570,IL6R,hsa:3572,IL6ST,hsa05171,PPrel,activation,-->,429.0,427.0,
28895,hsa:6774,STAT3,hsa:4790,NFKB1,hsa05171,PPrel,activation,-->,447.0,444.0,
28905,hsa:51284,TLR7,hsa:3654,IRAK1,hsa05171,PPrel,activation,-->,219.0,243.0,
28906,hsa:7098,TLR3,hsa:7187,TRAF3,hsa05171,PPrel,activation,-->,218.0,300.0,
28913,hsa:629,CFB,hsa:718,C3,hsa05171,PPrel,activation,-->,1303.0,1310.0,
28914,hsa:1675,CFD,hsa:718,C3,hsa05171,PPrel,activation,-->,1304.0,1310.0,
28915,hsa:5648,MASP1,hsa:1675,CFD,hsa05171,PPrel,activation,-->,1302.0,1304.0,
28918,hsa:10747,MASP2,hsa:5648,MASP1,hsa05171,PPrel,activation,-->,1242.0,1302.0,
28919,hsa:4153,MBL2,hsa:10747,MASP2,hsa05171,PPrel,activation,-->,1241.0,1242.0,
28920,hsa:10747,MASP2,hsa:2147,F2,hsa05171,PPrel,activation,-->,1242.0,1276.0,
28921,hsa:2147,F2,hsa:2162,F13A1,hsa05171,PPrel,activation,-->,1276.0,1281.0,
28922,hsa:729,C6...,hsa:727,C5,hsa05171,PPrel,activation,-->,1260.0,1268.0,
28923,hsa:727,C5,hsa:727,C5,hsa05171,PPrel,activation,-->,1251.0,1268.0,
28927,hsa:9636,ISG15,hsa:64135,IFIH1,hsa05171,PPrel,binding/association,---,1059.0,250.0,
28931,hsa:6773,STAT2,hsa:10379,IRF9,hsa05171,PPrel,binding/association,---,350.0,259.0,
28932,hsa:102723407,IGH,hsa:712,C1QA...,hsa05171,PPrel,binding/association,---,1290.0,1245.0,
28933,hsa:59272,ACE2,cpd:C15850,C15850,hsa05171,PCrel,missing interaction,-/-,6.0,14.0,
28934,cpd:C15850,C15850,hsa:4142,MAS1,hsa05171,PCrel,missing interaction,-/-,14.0,27.0,
28947,hsa:4790,NFKB1,hsa:114548,NLRP3,hsa05171,GErel,expression,-->,245.0,696.0,
28954,hsa:9636,ISG15,hsa:3661,IRF3,hsa05171,PPrel,binding/association,---,1064.0,252.0,
28957,hsa:7132,TNFRSF1A,hsa:4792,NFKBIA,hsa05171,PPrel,activation,-->,425.0,443.0,
28958,hsa:7132,TNFRSF1A,hsa:4792,NFKBIA,hsa05171,PPrel,indirect effect,..>,425.0,443.0,
28959,hsa:2212,FCGR2A,hsa:1432,MAPK14,hsa05171,PPrel,activation,-->,622.0,689.0,
28960,hsa:2212,FCGR2A,hsa:1432,MAPK14,hsa05171,PPrel,indirect effect,..>,622.0,689.0,
28963,hsa:728,C5AR1,hsa:6403,SELP,hsa05171,PPrel,activation,-->,1266.0,1269.0,
28964,hsa:728,C5AR1,hsa:6403,SELP,hsa05171,PPrel,indirect effect,..>,1266.0,1269.0,
28965,hsa:728,C5AR1,hsa:7450,VWF,hsa05171,PPrel,activation,-->,1266.0,1270.0,
28966,hsa:728,C5AR1,hsa:7450,VWF,hsa05171,PPrel,indirect effect,..>,1266.0,1270.0,
28975,hsa:3716,JAK1,hsa:6773,STAT2,hsa05171,PPrel,activation,-->,257.0,350.0,
28976,hsa:3716,JAK1,hsa:6773,STAT2,hsa05171,PPrel,phosphorylation,+p,257.0,350.0,
28977,hsa:836,CASP3,hsa:1630,DCC,hsa05200,PPrel,activation,-->,120.0,119.0,
28979,hsa:25,ABL1,hsa:6776,STAT5A,hsa05200,PPrel,activation,-->,136.0,141.0,
28980,hsa:25,ABL1,hsa:2885,GRB2,hsa05200,PPrel,activation,-->,136.0,173.0,
28988,hsa:2064,ERBB2,hsa:3716,JAK1,hsa05200,PPrel,activation,-->,144.0,142.0,
28996,hsa:3815,KIT,hsa:5290,PIK3CA,hsa05200,PPrel,activation,-->,147.0,140.0,
28997,hsa:3815,KIT,hsa:2885,GRB2,hsa05200,PPrel,activation,-->,147.0,173.0,
28998,hsa:2322,FLT3,hsa:5290,PIK3CA,hsa05200,PPrel,activation,-->,148.0,140.0,
28999,hsa:2322,FLT3,hsa:2885,GRB2,hsa05200,PPrel,activation,-->,148.0,173.0,
29000,hsa:4233,MET,hsa:2885,GRB2,hsa05200,PPrel,activation,-->,149.0,173.0,
29001,hsa:2260,FGFR1,hsa:2885,GRB2,hsa05200,PPrel,activation,-->,150.0,173.0,
29006,hsa:3265,HRAS,hsa:11186,RASSF1,hsa05200,PPrel,activation,-->,175.0,179.0,
29012,hsa:5900,RALGDS,hsa:387,RHOA,hsa05200,PPrel,activation,-->,187.0,189.0,
29019,hsa:5371,PML,hsa:6688,SPI1,hsa05200,PPrel,inhibition,--|,309.0,312.0,
29020,hsa:861,RUNX1,hsa:6688,SPI1,hsa05200,PPrel,inhibition,--|,310.0,312.0,
29021,hsa:861,RUNX1,hsa:1050,CEBPA,hsa05200,PPrel,inhibition,--|,310.0,314.0,
29023,hsa:6469,SHH,hsa:5727,PTCH1,hsa05200,PPrel,inhibition,--|,237.0,238.0,
29025,hsa:5979,RET,hsa:3265,HRAS,hsa05200,PPrel,indirect effect,..>,184.0,175.0,
29026,hsa:10342,TFG,hsa:3265,HRAS,hsa05200,PPrel,indirect effect,..>,151.0,175.0,
29027,hsa:5578,PRKCA,hsa:3265,HRAS,hsa05200,PPrel,indirect effect,..>,199.0,175.0,
29030,hsa:10928,RALBP1,hsa:5879,RAC1,hsa05200,PPrel,inhibition,--|,190.0,193.0,
29031,hsa:367,AR,hsa:354,KLK3,hsa05200,GErel,expression,-->,160.0,375.0,
29032,hsa:51176,LEF1,hsa:332,BIRC5,hsa05200,GErel,expression,-->,198.0,376.0,
29042,hsa:6776,STAT5A,hsa:598,BCL2L1,hsa05200,GErel,expression,-->,141.0,386.0,
29043,hsa:6774,STAT3,hsa:2277,VEGFD,hsa05200,GErel,expression,-->,171.0,387.0,
29044,hsa:6772,STAT1,hsa:2277,VEGFD,hsa05200,GErel,expression,-->,172.0,387.0,
29047,hsa:3725,JUN,hsa:4312,MMP1,hsa05200,GErel,expression,-->,194.0,397.0,
29049,hsa:3725,JUN,hsa:1019,CDK4,hsa05200,GErel,expression,-->,194.0,394.0,
29050,hsa:2353,FOS,hsa:2277,VEGFD,hsa05200,GErel,expression,-->,195.0,396.0,
29055,hsa:4609,MYC,hsa:2277,VEGFD,hsa05200,GErel,expression,-->,196.0,396.0,
29056,hsa:4609,MYC,hsa:3576,CXCL8,hsa05200,GErel,expression,-->,196.0,398.0,
29057,hsa:4609,MYC,hsa:4312,MMP1,hsa05200,GErel,expression,-->,196.0,397.0,
29058,hsa:4609,MYC,hsa:595,CCND1,hsa05200,GErel,expression,-->,196.0,399.0,
29059,hsa:4609,MYC,hsa:1019,CDK4,hsa05200,GErel,expression,-->,196.0,394.0,
29060,hsa:3728,JUP,hsa:5467,PPARD,hsa05200,GErel,expression,-->,307.0,414.0,
29061,hsa:3728,JUP,hsa:4609,MYC,hsa05200,GErel,expression,-->,307.0,413.0,
29062,hsa:3728,JUP,hsa:595,CCND1,hsa05200,GErel,expression,-->,307.0,412.0,
29064,hsa:2034,EPAS1,hsa:6513,SLC2A1,hsa05200,GErel,expression,-->,248.0,392.0,
29065,hsa:2034,EPAS1,hsa:2277,VEGFD,hsa05200,GErel,expression,-->,248.0,389.0,
29066,hsa:2034,EPAS1,hsa:5155,PDGFB,hsa05200,GErel,expression,-->,248.0,388.0,
29067,hsa:2034,EPAS1,hsa:7040,TGFB1,hsa05200,GErel,expression,-->,248.0,391.0,
29068,hsa:2034,EPAS1,hsa:7039,TGFA,hsa05200,GErel,expression,-->,248.0,390.0,
29069,hsa:2735,GLI1,hsa:650,BMP2,hsa05200,GErel,expression,-->,452.0,370.0,
29071,hsa:2735,GLI1,hsa:51384,WNT16...,hsa05200,GErel,expression,-->,452.0,374.0,
29075,hsa:3728,JUP,hsa:51176,LEF1,hsa05200,PPrel,binding/association,---,307.0,306.0,
29077,hsa:2034,EPAS1,hsa:405,ARNT,hsa05200,PPrel,binding/association,---,248.0,249.0,
29078,hsa:2034,EPAS1,hsa:1387,CREBBP,hsa05200,PPrel,binding/association,---,248.0,250.0,
29079,hsa:5914,RARA,hsa:3728,JUP,hsa05200,GErel,expression,-->,308.0,307.0,
29080,hsa:5371,PML,hsa:3728,JUP,hsa05200,GErel,expression,-->,309.0,307.0,
29081,hsa:861,RUNX1,hsa:3728,JUP,hsa05200,GErel,expression,-->,310.0,307.0,
29087,hsa:5468,PPARG,hsa:6256,RXRA,hsa05200,PPrel,binding/association,---,301.0,302.0,
29088,hsa:2932,GSK3B,hsa:1499,CTNNB1,hsa05200,PPrel,missing interaction,-/-,161.0,447.0,
29089,hsa:4824,NKX3-1,hsa:10000,AKT3,hsa05200,PPrel,missing interaction,-/-,419.0,444.0,
29090,hsa:11186,RASSF1,hsa:6789,STK4,hsa05200,PPrel,missing interaction,-/-,179.0,182.0,
29091,hsa:11186,RASSF1,hsa:595,CCND1,hsa05200,PPrel,missing interaction,-/-,179.0,183.0,
29092,hsa:11186,RASSF1,hsa:3265,HRAS,hsa05200,PPrel,missing interaction,-/-,185.0,175.0,
29093,hsa:1612,DAPK1,hsa:5594,MAPK1,hsa05200,PPrel,missing interaction,-/-,393.0,438.0,
29094,hsa:6688,SPI1,hsa:1441,CSF3R,hsa05200,GErel,missing interaction,-/-,312.0,401.0,
29095,hsa:6688,SPI1,hsa:1438,CSF2RA,hsa05200,GErel,missing interaction,-/-,312.0,400.0,
29096,hsa:6688,SPI1,hsa:1436,CSF1R,hsa05200,GErel,missing interaction,-/-,312.0,402.0,
29097,hsa:1050,CEBPA,hsa:1441,CSF3R,hsa05200,GErel,missing interaction,-/-,314.0,405.0,
29098,hsa:1050,CEBPA,hsa:3569,IL6,hsa05200,GErel,missing interaction,-/-,314.0,403.0,
29099,hsa:1050,CEBPA,hsa:1869,E2F1,hsa05200,GErel,missing interaction,-/-,314.0,404.0,
29100,hsa:1050,CEBPA,hsa:4609,MYC,hsa05200,GErel,missing interaction,-/-,314.0,406.0,
29105,hsa:861,RUNX1,hsa:1436,CSF1R,hsa05200,GErel,missing interaction,-/-,316.0,407.0,
29106,hsa:7157,TP53,hsa:1026,CDKN1A,hsa05200,PPrel,missing interaction,-/-,317.0,324.0,
29107,hsa:1029,CDKN2A,hsa:4193,MDM2,hsa05200,PPrel,missing interaction,-/-,364.0,318.0,
29108,hsa:112398,EGLN2,hsa:2034,EPAS1,hsa05200,PPrel,missing interaction,-/-,242.0,248.0,
29109,hsa:5914,RARA,hsa:890,CCNA2,hsa05200,GErel,expression,-->,308.0,332.0,
29110,hsa:5371,PML,hsa:890,CCNA2,hsa05200,GErel,expression,-->,309.0,332.0,
29112,hsa:2323,FLT3LG,hsa:2322,FLT3,hsa05200,PPrel,activation,-->,526.0,148.0,
29113,hsa:2246,FGF1,hsa:2260,FGFR1,hsa05200,PPrel,activation,-->,527.0,150.0,
29114,hsa:83593,RASSF5,hsa:11186,RASSF1,hsa05200,PPrel,binding/association,---,178.0,179.0,
29115,hsa:2113,ETS1,hsa:2277,VEGFD,hsa05200,GErel,expression,-->,395.0,396.0,
29116,hsa:2113,ETS1,hsa:4312,MMP1,hsa05200,GErel,expression,-->,395.0,397.0,
29117,hsa:2113,ETS1,hsa:3576,CXCL8,hsa05200,GErel,expression,-->,395.0,398.0,
29118,hsa:2113,ETS1,hsa:595,CCND1,hsa05200,GErel,expression,-->,395.0,399.0,
29119,hsa:2113,ETS1,hsa:1019,CDK4,hsa05200,GErel,expression,-->,395.0,394.0,
29121,cpd:C00535,C00535,hsa:367,AR,hsa05200,PCrel,activation,-->,533.0,157.0,
29122,cpd:C03917,C03917,hsa:367,AR,hsa05200,PCrel,activation,-->,534.0,157.0,
29123,cpd:C00951,C00951...,hsa:367,AR,hsa05200,PCrel,activation,-->,221.0,157.0,
29124,cpd:C00187,C00187,hsa:6469,SHH,hsa05200,PCrel,binding/association,---,222.0,237.0,
29125,cpd:C00122,C00122,hsa:112398,EGLN2,hsa05200,PCrel,inhibition,--|,281.0,242.0,
29134,hsa:6608,SMO,hsa:51684,SUFU,hsa05200,PPrel,activation,-->,239.0,240.0,
29135,hsa:51684,SUFU,hsa:2735,GLI1,hsa05200,PPrel,missing interaction,-/-,240.0,452.0,
29136,hsa:374654,KIF7,hsa:51684,SUFU,hsa05200,PPrel,binding/association,---,595.0,240.0,
29139,hsa:4851,NOTCH1,hsa:2064,ERBB2,hsa05200,GErel,expression,-->,597.0,600.0,
29140,hsa:4851,NOTCH1,hsa:3280,HES1,hsa05200,GErel,expression,-->,597.0,601.0,
29141,hsa:4851,NOTCH1,hsa:23462,HEY1,hsa05200,GErel,expression,-->,597.0,602.0,
29142,hsa:4851,NOTCH1,hsa:2324,FLT4,hsa05200,GErel,expression,-->,597.0,603.0,
29143,cpd:C00122,C00122,cpd:C00149,C00149,hsa05200,PCrel,missing interaction,-/-,281.0,282.0,
29144,cpd:C01471,C01471,hsa:9817,KEAP1,hsa05200,PCrel,inhibition,--|,615.0,610.0,
29145,cpd:C00704,C00704,hsa:9817,KEAP1,hsa05200,PCrel,inhibition,--|,618.0,610.0,
29146,cpd:C21641,C21641,hsa:9817,KEAP1,hsa05200,PCrel,inhibition,--|,619.0,610.0,
29147,cpd:C21642,C21642,hsa:9817,KEAP1,hsa05200,PCrel,inhibition,--|,616.0,610.0,
29148,cpd:C00027,C00027,hsa:9817,KEAP1,hsa05200,PCrel,inhibition,--|,620.0,610.0,
29149,cpd:C16844,C16844,hsa:9817,KEAP1,hsa05200,PCrel,inhibition,--|,621.0,610.0,
29150,cpd:C00533,C00533,hsa:9817,KEAP1,hsa05200,PCrel,inhibition,--|,617.0,610.0,
29152,hsa:4780,NFE2L2,hsa:3162,HMOX1,hsa05200,GErel,expression,-->,609.0,611.0,
29153,hsa:4780,NFE2L2,hsa:1728,NQO1,hsa05200,GErel,expression,-->,609.0,612.0,
29154,hsa:4780,NFE2L2,hsa:119391,GSTO2,hsa05200,GErel,expression,-->,609.0,613.0,
29155,hsa:4780,NFE2L2,hsa:10587,TXNRD2,hsa05200,GErel,expression,-->,609.0,614.0,
29156,hsa:7157,TP53,hsa:10912,GADD45G,hsa05200,PPrel,missing interaction,-/-,317.0,629.0,
29158,hsa:7157,TP53,hsa:51426,POLK,hsa05200,PPrel,missing interaction,-/-,317.0,633.0,
29160,hsa:7157,TP53,hsa:1643,DDB2,hsa05200,PPrel,missing interaction,-/-,317.0,632.0,
29172,hsa:9252,RPS6KA5,hsa:4609,MYC,hsa05200,GErel,expression,-->,670.0,671.0,
29181,hsa:6776,STAT5A,hsa:11040,PIM2...,hsa05200,GErel,expression,-->,141.0,692.0,
29182,hsa:2056,EPO,hsa:1439,CSF2RB,hsa05200,PPrel,activation,-->,693.0,694.0,
29183,hsa:1439,CSF2RB,hsa:3716,JAK1,hsa05200,PPrel,activation,-->,694.0,142.0,
29184,hsa:238,ALK,hsa:3716,JAK1,hsa05200,PPrel,activation,-->,664.0,142.0,
29185,hsa:238,ALK,hsa:5290,PIK3CA,hsa05200,PPrel,activation,-->,664.0,140.0,
29186,hsa:5578,PRKCA,hsa:2002,ELK1,hsa05200,PPrel,activation,-->,199.0,680.0,
29192,hsa:238,ALK,hsa:5335,PLCG1,hsa05200,PPrel,activation,-->,703.0,186.0,
29193,hsa:2147,F2,hsa:1909,EDNRA,hsa05200,PPrel,activation,-->,707.0,542.0,
29194,hsa:3827,KNG1,hsa:1909,EDNRA,hsa05200,PPrel,activation,-->,708.0,542.0,
29196,hsa:183,AGT,hsa:1909,EDNRA,hsa05200,PPrel,activation,-->,710.0,542.0,
29198,hsa:2147,F2,hsa:7852,CXCR4,hsa05200,PPrel,activation,-->,711.0,581.0,
29200,hsa:183,AGT,hsa:7852,CXCR4,hsa05200,PPrel,activation,-->,712.0,581.0,
29202,cpd:C00681,C00681,hsa:7852,CXCR4,hsa05200,PCrel,activation,-->,591.0,581.0,
29249,hsa:238,ALK,hsa:3265,HRAS,hsa05200,PPrel,activation,-->,664.0,175.0,
29250,hsa:238,ALK,hsa:3265,HRAS,hsa05200,PPrel,indirect effect,..>,664.0,175.0,
29251,hsa:815,CAMK2A,hsa:3265,HRAS,hsa05200,PPrel,activation,-->,675.0,175.0,
29252,hsa:815,CAMK2A,hsa:3265,HRAS,hsa05200,PPrel,indirect effect,..>,675.0,175.0,
29253,hsa:1050,CEBPA,hsa:8864,PER2,hsa05202,GErel,expression,-->,179.0,180.0,
29254,hsa:6688,SPI1,hsa:929,CD14,hsa05202,GErel,expression,-->,185.0,186.0,
29255,hsa:6688,SPI1,hsa:3684,ITGAM,hsa05202,GErel,expression,-->,185.0,187.0,
29256,hsa:6688,SPI1,hsa:2209,FCGR1A,hsa05202,GErel,expression,-->,185.0,188.0,
29257,hsa:25942,SIN3A,hsa:9611,NCOR1,hsa05202,PPrel,binding/association,---,251.0,250.0,
29258,hsa:6256,RXRA,hsa:5468,PPARG,hsa05202,PPrel,binding/association,---,126.0,127.0,
29259,hsa:4066,LYL1,hsa:6929,TCF3,hsa05202,PPrel,binding/association,---,436.0,437.0,
29260,hsa:6667,SP1,hsa:7709,ZBTB17,hsa05202,PPrel,binding/association,---,313.0,314.0,
29261,hsa:64332,NFKBIZ,hsa:4790,NFKB1,hsa05202,PPrel,binding/association,---,83.0,432.0,
29263,hsa:1387,CREBBP,hsa:7157,TP53,hsa05203,PPrel,inhibition,--|,326.0,14.0,
29264,hsa:5700,PSMC1,hsa:5925,RB1,hsa05203,PPrel,inhibition,--|,25.0,21.0,
29265,hsa:1543,CYP1A1,cpd:C14850,C14850,hsa05204,ECrel,compound,69,61.0,74.0,
29266,cpd:C14850,C14850,hsa:2052,EPHX1,hsa05204,ECrel,compound,69,61.0,74.0,
29267,hsa:1543,CYP1A1,cpd:C14851,C14851,hsa05204,ECrel,compound,68,61.0,73.0,
29268,cpd:C14851,C14851,hsa:119391,GSTO2,hsa05204,ECrel,compound,68,61.0,73.0,
29269,hsa:1543,CYP1A1,cpd:C14852,C14852,hsa05204,ECrel,compound,66,59.0,74.0,
29270,cpd:C14852,C14852,hsa:2052,EPHX1,hsa05204,ECrel,compound,66,59.0,74.0,
29271,hsa:119391,GSTO2,cpd:C14852,C14852,hsa05204,ECrel,compound,66,72.0,74.0,
29274,cpd:C14852,C14852,hsa:119391,GSTO2,hsa05204,ECrel,compound,66,59.0,72.0,
29275,hsa:1646,AKR1C2,cpd:C16453,C16453,hsa05204,ECrel,compound,90,107.0,118.0,
29276,cpd:C16453,C16453,hsa:1548,CYP2A6,hsa05204,ECrel,compound,90,107.0,118.0,
29277,hsa:3290,HSD11B1,cpd:C16453,C16453,hsa05204,ECrel,compound,90,99.0,118.0,
29279,hsa:873,CBR1,cpd:C16453,C16453,hsa05204,ECrel,compound,90,108.0,118.0,
29281,hsa:1548,CYP2A6,cpd:C16453,C16453,hsa05204,ECrel,compound,90,117.0,99.0,
29282,cpd:C16453,C16453,hsa:3290,HSD11B1,hsa05204,ECrel,compound,90,117.0,99.0,
29284,cpd:C16453,C16453,hsa:873,CBR1,hsa05204,ECrel,compound,90,117.0,108.0,
29286,cpd:C16453,C16453,hsa:1646,AKR1C2,hsa05204,ECrel,compound,90,117.0,107.0,
29287,hsa:873,CBR1,cpd:C19574,C19574,hsa05204,ECrel,compound,100,108.0,119.0,
29288,cpd:C19574,C19574,hsa:1548,CYP2A6,hsa05204,ECrel,compound,100,108.0,119.0,
29292,cpd:C19574,C19574,hsa:10720,UGT2B11...,hsa05204,ECrel,compound,100,108.0,113.0,
29293,hsa:3290,HSD11B1,cpd:C19574,C19574,hsa05204,ECrel,compound,100,99.0,119.0,
29299,hsa:1646,AKR1C2,cpd:C19574,C19574,hsa05204,ECrel,compound,100,107.0,119.0,
29305,hsa:1548,CYP2A6,cpd:C19574,C19574,hsa05204,ECrel,compound,100,119.0,113.0,
29309,hsa:1543,CYP1A1,cpd:C19488,C19488,hsa05204,ECrel,compound,85,77.0,88.0,
29310,cpd:C19488,C19488,hsa:1543,CYP1A1,hsa05204,ECrel,compound,85,77.0,88.0,
29311,hsa:1543,CYP1A1,cpd:C19489,C19489,hsa05204,ECrel,compound,81,77.0,78.0,
29312,cpd:C19489,C19489,hsa:2052,EPHX1,hsa05204,ECrel,compound,81,77.0,78.0,
29313,hsa:2052,EPHX1,cpd:C19490,C19490,hsa05204,ECrel,compound,82,78.0,89.0,
29314,cpd:C19490,C19490,hsa:1543,CYP1A1,hsa05204,ECrel,compound,82,78.0,89.0,
29315,hsa:1543,CYP1A1,cpd:C19561,C19561,hsa05204,ECrel,compound,80,88.0,79.0,
29316,cpd:C19561,C19561,hsa:6822,SULT2A1,hsa05204,ECrel,compound,80,88.0,79.0,
29317,hsa:1544,CYP1A2,cpd:C03622,C03622,hsa05204,ECrel,compound,136,132.0,133.0,
29318,cpd:C03622,C03622,hsa:10,NAT2,hsa05204,ECrel,compound,136,132.0,133.0,
29319,hsa:1544,CYP1A2,cpd:C20286,C20286,hsa05204,ECrel,compound,139,142.0,143.0,
29320,cpd:C20286,C20286,hsa:10,NAT2,hsa05204,ECrel,compound,139,142.0,143.0,
29322,cpd:C20286,C20286,hsa:445329,SULT1A4,hsa05204,ECrel,compound,139,142.0,144.0,
29323,hsa:1544,CYP1A2,cpd:C20289,C20289,hsa05204,ECrel,compound,150,153.0,321.0,
29324,cpd:C20289,C20289,hsa:10,NAT2,hsa05204,ECrel,compound,150,153.0,321.0,
29325,hsa:1544,CYP1A2,cpd:C20291,C20291,hsa05204,ECrel,compound,157,154.0,155.0,
29326,cpd:C20291,C20291,hsa:10,NAT2,hsa05204,ECrel,compound,157,154.0,155.0,
29327,hsa:2064,ERBB2,hsa:2885,GRB2,hsa05205,PPrel,activation,-->,28.0,117.0,
29329,hsa:2064,ERBB2,hsa:960,CD44,hsa05205,PPrel,binding/association,---,28.0,87.0,
29330,hsa:960,CD44,hsa:10451,VAV3...,hsa05205,PPrel,activation,-->,87.0,119.0,
29332,hsa:960,CD44,gl:G10505,G10505,hsa05205,PCrel,binding/association,---,114.0,43.0,
29335,hsa:960,CD44,hsa:998,CDC42,hsa05205,PPrel,binding/association,---,130.0,69.0,
29336,hsa:960,CD44,hsa:8826,IQGAP1,hsa05205,PPrel,binding/association,---,130.0,80.0,
